portada,titulo,album,carpeta,archivo,rotacion,titulo_confianza,texto_ocr,url_origen
rotadas/caja-13/042_AP1GczNSX8.jpg,Revolución agrícola en Tierra Caliente de Michoacán,Caja #13,caja-13,042_AP1GczNSX8.jpg,0,98.4,Revolución agrícola / en Tierra Caliente de Michoacán / Juan M. Durán Juárez / Alain Bustin / 00 / U / EL COLEGIO DE MICHOACAN,https://lh3.googleusercontent.com/pw/AP1GczNSX8q1fr1BlDrh93k7s9kzcHE-YUOSnvXollrIng3rm23VwoA8WTVh71SZrNYyZMOUVxFNg6-FmPOT3J4juiU1bmIFdKsBMpUWllAZaXAQ7XdzuKQ
rotadas/caja-13/043_AP1GczMaEt.jpg,LA DIVISION CAPITALISTA DEL TRABAJO,Caja #13,caja-13,043_AP1GczMaEt.jpg,0,98.4,LA DIVISION / CAPITALISTA / DEL TRABAJO / RANIERO PANZIERI / ARMANDO DE PALMA / MICHELE SALVATI / BIANCA BECCALLI / ANTONIO LETTIERI / ANDRE GORZ / 32 / CUADERNOS / DE / PASADO Y / PRESENTE,https://lh3.googleusercontent.com/pw/AP1GczMaEtXK4c7SdeUx7TUPY9apl7l6g3xxFGyvRm_2VnEF7ZFnGT7l0kV2y49SviHiPGoNtat0_9BHXWrKc8Sm1N2U7pUjtEhjlYTRjBs7PjO8U_V7lgA
rotadas/caja-14/001_AP1GczMHU3.jpg,Los perros de la antigua provincia de Colima,Caja #14,caja-14,001_AP1GczMHU3.jpg,0,98.9,rolyn Baus de Czitrom / Los perros de la antigua / provincia de Colima / Colección Catálogos de Museos / Instituto Nacional de Antropología e Historia,https://lh3.googleusercontent.com/pw/AP1GczMHU377VWTW3re8JdLG-6FNAL9GVqnofSHZ7gt0qLpfd2nORhM9TVVNUC-2zQ_6GyDOAODJJDsWSJTxFDfz81n3lrpwnBPQZWlTTAcit5vGaH4UplI
rotadas/caja-14/002_AP1GczOCqk.jpg,Etnicidad y pluralismo cultural La dinámica étnica en Oaxaca,Caja #14,caja-14,002_AP1GczOCqk.jpg,0,98.2,Etnicidad y pluralismo / cultural La dinámica / étnica en Oaxaca / Alicia M. Barabas Miguel A. Bartolomé / Coordinadores / Colección Regiones de México / Instituto Nacional de Antropología e Historia,https://lh3.googleusercontent.com/pw/AP1GczOCqk38i7RnSyGOC7goAYY1kn2LU1TuyfPOGCCdgleL2B8I4VOiU6UP9HWpMiA82DjeaX3QNp_4fvEHtqGznYAEcDAnxIZVMiCUICCkekQI8IJxMx8
rotadas/caja-14/003_AP1GczMZSK.jpg,Tecnologías corporales danza cuerpo e historia,Caja #14,caja-14,003_AP1GczMZSK.jpg,0,99.0,D a n N a / Tecnologías corporales / danza cuerpo e historia / Hilda Islas / Serie Investigación y Documentación de las Artes / Segunda Época,https://lh3.googleusercontent.com/pw/AP1GczMZSKKzIpqXBoyj8rp54We8-ySKcdlQILCIj3-w413jinaHmBMKRm2JZyOVJmSdcBW_8WcEXqp_LgThOStgGTZcriRf8jYh3cteQLeyOWMurNmr8Qk
rotadas/caja-14/004_AP1GczPR4x.jpg,OSCAR LEWIS,Caja #14,caja-14,004_AP1GczPR4x.jpg,0,98.4,OSCAR / LEWIS / beltrans / D / TEPOZTLAN / UN PUEBLO DE MEXICO / MORTIZ,https://lh3.googleusercontent.com/pw/AP1GczPR4xn-DuKSVgEwcgXJL8O9Uybh7vOJheut7COgcsCX5SCEFsXyJs-zG5AriFaI5XPOsoSnzV7KrYKGZkWo7NZqfiXb7zlhWFtGh8Sd4igSS-nm0ng
rotadas/caja-14/005_AP1GczOSaL.jpg,Gráfica rupestre y paisaje ritual,Caja #14,caja-14,005_AP1GczOSaL.jpg,0,98.9,Gráfica rupestre y paisaje ritual / La cosmovisión de los recolectores cazadores / de Querétaro / Carlos Viramontes Anzures / OBRA DIVERSA / INSTITUTO NACIONAL DE ANTROPOLOGÍA E HISTORIA,https://lh3.googleusercontent.com/pw/AP1GczOSaLfYyAUBwUsAn6yeTfbzmYSOQ_W8Qv_wsZ8--chYnNbT3kJxp7jht15ZgKJRky8vKzjWmUDlf0VrFBwVIA1LbQ4i4CWDp8lM8Uf5FEhgc9omU4I
rotadas/caja-14/006_AP1GczMHnh.jpg,Mitológicas III,Caja #14,caja-14,006_AP1GczMHnh.jpg,0,72.9,El origen de las / maneras de mesa / Claude Lévi Strauss / Mitológicas III / edición 37 / 5ª veintiuno X editores siglo 1,https://lh3.googleusercontent.com/pw/AP1GczMHnhr3-2xvwBVvrCznjKgAWibTOvRVJizk3XQawhsJmj3oPNLf-bscyFHFiPktFpVrVj8fpUMEjHPtMLWffCuQiIfSQTV27-1Hk08GVMPDrLI7_4k
rotadas/caja-14/007_AP1GczMCbs.jpg,CACAXTLA XOCHITECATL MUCHOS MÁS QUE UN MUSEO,Caja #14,caja-14,007_AP1GczMCbs.jpg,0,98.2,CACAXTLA XOCHITECATL / MUCHOS MÁS QUE UN MUSEO / Noemí Castillo Tejero Sergio Gómez Chávez / Laura Adriana Castañeda Zerecero / Pedro Paz Arellano Abner Gutiérrez Ramos / Andrés Santana Sandoval Cuauhtémoc Velasco Ávila / Francisco Beristaín Bravo Ramón López Valenzuela / HO / DELEGACIÓN D II IA 1 / Profesores de investigación científica y docencia del / Instituto Nacional de Antropología e Historia / Delegación Sindical D II IA 1 / Sección 10 SNTE,https://lh3.googleusercontent.com/pw/AP1GczMCbspvsqQ_AWlCzQ3t8-Um7ajLfmILTbpixwd-u58CJ51AhcKOzDqvvhCpGT2SW0e43LE3zwlAHgmE1boxzIzX9sov2CoCsz5qXTJ1Ft28pmPIwXs
rotadas/caja-14/008_AP1GczOwyo.jpg,1 NACIONAL,Caja #14,caja-14,008_AP1GczOwyo.jpg,0,93.5,ER CONGRESO / 1 NACIONAL / de investigadores del / INAH del 5 al 9 de julio 82,https://lh3.googleusercontent.com/pw/AP1GczOwyoE_e5ziORuiPN9o05D6y749aXCMki5lZ9Ecv4zrPzUz6mUHkGyF9zYXfamf88YCKKBP6O95GLEOlI6J1jhj17WIm4hQ6KFrazSd1DxdMGO7gqo
rotadas/caja-14/009_AP1GczMCR1.jpg,COMERCIO TRIBUTO Y TRANSPORTES,Caja #14,caja-14,009_AP1GczMCR1.jpg,0,98.8,Historia / COMERCIO / TRIBUTO Y / TRANSPORTES / La economía política del Valle de México en el siglo XVI / ROSS HASSIG / Alianza Editorial Mexicana,https://lh3.googleusercontent.com/pw/AP1GczMCR14CuKpyTjSLAIXXodLo_-JuJI1ZXWPvDKm-2GCtIRTWgywlAk74VqaGnIFwXWBDtQtu7j-IMmP374_M4DcMqMbLRaldEwVxdNCWTsA9-8weCko
rotadas/caja-14/010_AP1GczOyrg.jpg,TEXCOCO,Caja #14,caja-14,010_AP1GczOyrg.jpg,0,99.1,MANUSCRITOS DE / TEXCOCO / S / Z / FELFIL / ES / B / D,https://lh3.googleusercontent.com/pw/AP1GczOyrg4UbiPfEASnFTBUfqNJgch_1S7FDpsXKr_sCcvw2WKiIk5HtdpDz1Vb7USH3UgQQIGIxQvOzFG9dU1fTgqP5ePX7zAeU5Tgb6WHhQZHfh82CzI
rotadas/caja-14/011_AP1GczMVq4.jpg,Nuevo instructivo,Caja #14,caja-14,011_AP1GczMVq4.jpg,0,98.5,Nuevo / instructivo / SUBDIRECCIÓN DE LABORATORIOS Y / APOYO ACADÉMICO INAH / GIFIC / INSTITUTO NACIONAL DE ANTROPOLOGÍA E HISTORIA,https://lh3.googleusercontent.com/pw/AP1GczMVq4GBXDMQuKOVeYbpkO-DTZxdYX-i1pbqAJdpmBgh3XcODJUl7HCXDH2GNQKBT-UbbKgUXtAlU1Zu0yeAmBASHdpKz0jXm3BSKAJfYBGgqlEYo28
rotadas/caja-14/012_AP1GczPUFe.jpg,Mauricio Robert Díaz ANTONIO MACHADO Y LA EDUCACION,Caja #14,caja-14,012_AP1GczPUFe.jpg,0,98.8,Mauricio Robert Díaz / ANTONIO / MACHADO / Y LA EDUCACION / sep Ediciones / CULTURA El Caballito,https://lh3.googleusercontent.com/pw/AP1GczPUFeVvSyBi2SMdjSWxym-h6ev2ngo9_IZDAGJzlYiVaFzevs_UWUGPFy0sYxtnSdW4upcxYGYdroFBoD0Vw4hHGLtMfu4kzjFvIh7xb6JqSYmbEaM
rotadas/caja-14/013_AP1GczO9pa.jpg,Nueva Antropología 20,Caja #14,caja-14,013_AP1GczO9pa.jpg,0,97.4,ISSN 0185-0636 / Nueva / Antropología 20 / REVISTA DE CIENCIAS SOCIALES / ETNIA Y NACION / nales ANDRES de poder cionario MEDINA en T BOEGE México en HERNANDEZ la antropologia El FRANCISCO conflicto Los etnia MANUEL grupos JAVIER nación étnicos ORTEGA GUERRERO en Nicaragua y los HEGG sistemas El LUIS JAIME anticapita- tradicio- CA- VE- / conflicto en Nicaragua DOCUMENTOS Palestina y Guatema- / timas del genocidio Reunión sobre la cuestión étnica y nacio- / ESTEM y otros,https://lh3.googleusercontent.com/pw/AP1GczO9pazgde7zH0hehm4xGxMDz10KbtK68zplXjDMywCgLyJyOTACY7ogvUSQWU2W3xRkkfc89fqs5enfY9dM4bYrJmiiRnodxwTXLXcbng-ucBp7ZgY
rotadas/caja-14/014_AP1GczMmu6.jpg,EI El Cristo Viejo Xichu,Caja #14,caja-14,014_AP1GczMmu6.jpg,0,89.0,EI El Cristo Viejo / Xichu / Resistencia y rebelión en la Sierra / Gorda durante el siglo XVIII / Gerardo Lara Cisneros / memoria histórica,https://lh3.googleusercontent.com/pw/AP1GczMmu6XiOBwIU78OpOlY0WqyqhTeJ2GwoYbs07YKv0gBCWSYQ_YuxICVbp2KpNBIwwKj3yIGdY5e0hIwsSPA1R3siaFAF0gefU1RJtVYVuvFxKBAnhQ
rotadas/caja-14/015_AP1GczOorR.jpg,Ricardo Avila Palafox,Caja #14,caja-14,015_AP1GczOorR.jpg,0,98.6,Ricardo Avila Palafox / Revolución en el Estado / de México / Colección Divulgación / Instituto Nacional de Antropología e Historia / Gobierno del Estado de México,https://lh3.googleusercontent.com/pw/AP1GczOorRoLPDUw6cdRKiMBNHiUu_eQH8T6E5O-NtBLSxdHQWU5F0YRKRdw97NIv17uDKu3I-ZBP2dedkM4l40G2N-Jbz6-P7vchB5n8yHfsyRNSzhdvDk
rotadas/caja-14/016_AP1GczP6Z9.jpg,CH'ULEL UNA ETNOGRAFÍA,Caja #14,caja-14,016_AP1GczP6Z9.jpg,0,98.8,Pedro Pitarch Ramón / CH'ULEL UNA ETNOGRAFÍA / DE LAS ALMAS TZELTALES / 00 LZL,https://lh3.googleusercontent.com/pw/AP1GczP6Z9r6tJi-IrW8tWVSUzlATiHfzXSaAqOG48-rN18BSzviv78wKEs6Hh2FFOTPW8Y-8Bnp2lGrwHffL1-lGXTP2ry_Ksf3PEPaEYlnhMlzIS2JJaI
rotadas/caja-14/017_AP1GczOiys.jpg,Karl E. Meyer EL SAQUEO DEL PASADO,Caja #14,caja-14,017_AP1GczOiys.jpg,0,97.9,Karl E. Meyer / EL SAQUEO DEL PASADO / Historia del tráfico internacional / ilegal de obras de arte / D,https://lh3.googleusercontent.com/pw/AP1GczOiysogpWXooy9dBwwWXJ0wrAjEmiK_jizuhQalEYCetyj88wugFVBoBuMptHDH2oJBm3nIH16XKerCP5iNr9eoA0kaiLo_vkHbc2FlX3Spnw8DW2w
rotadas/caja-14/018_AP1GczN0E2.jpg,SONIA LOMBARDO DE RUIZ Desarrollo urbano Mexico Tenochtitlan según las fuentes históricas,Caja #14,caja-14,018_AP1GczN0E2.jpg,0,98.3,SONIA LOMBARDO DE RUIZ / Desarrollo urbano / de / Mexico Tenochtitlan / según las fuentes históricas / Ay / A Tid / Arcaha Munmen / Lars / Cubb / PIP / dont / on / Cunts / tem / TEMIX TITA / mas ad / Makema / Mizrna / sep / inah,https://lh3.googleusercontent.com/pw/AP1GczN0E2IpFQZSJlvOtH8DZDFZ-n_M8CJGbh6pDVx1nDMa06VGfVjqi2o_u1vLRx-ctg0L3uD4xkp2rndDBxoGm9TY-h8j5zeEkfd79TNIyZKrQvLZuNU
rotadas/caja-14/019_AP1GczPmOM.jpg,PINOTEPA NACIONAL mixtecos negros y triques,Caja #14,caja-14,019_AP1GczPmOM.jpg,0,97.8,GUTIERRE TIBÓN / PINOTEPA NACIONAL / mixtecos negros y triques / EDITORIAL POSADA EDICION / 3a,https://lh3.googleusercontent.com/pw/AP1GczPmOMyjXT5IG9IB3To3cwy5ctjNBGxNjbvZw8fdDuTuKGu2UIGBjYb8C574G9Mv1bS2_M7nl3FPPltpOHGIN-bGHzts6l-qmyZJ3lMO_ngc7xlzJj0
rotadas/caja-14/020_AP1GczO0Zx.jpg,Esculturas Mezcala en el Templo Mayor,Caja #14,caja-14,020_AP1GczO0Zx.jpg,0,97.9,COLECCION / DIVULGACION / Esculturas Mezcala / en el Templo Mayor / Carlos Javier González / Bertina Olmedo Vera,https://lh3.googleusercontent.com/pw/AP1GczO0Zxi1e6r81_g4V_ao-NT5FqAL0egO6VLkp5hyi3XZeF_6JyDga2OPwBOVVMcOmuelirj0TR-hUDoh7O7Kkl-4yhv5F6PukZfg9qUwQnofzsWLgoI
rotadas/caja-14/021_AP1GczPywS.jpg,La fauna en el Templo Mayor,Caja #14,caja-14,021_AP1GczPywS.jpg,0,98.2,COLECCION / DIVULGACION / La fauna / en el Templo Mayor / Coordinador / Oscar J. Polaco,https://lh3.googleusercontent.com/pw/AP1GczPywSQneFX95-g5wRgQxMT7hdmqDVmKYF0i_tDQMKZM2U-8-DtLHLZqROrQpyxvwHGd7X6sU68XCDD9AtP0UKWIciwq9vFdAHHZjmk8Wi2Gqam980w
rotadas/caja-14/022_AP1GczPfXy.jpg,Revolución agrícola en Tierra Caliente de Michoacán,Caja #14,caja-14,022_AP1GczPfXy.jpg,0,98.4,Revolución agrícola / en Tierra Caliente de Michoacán / Juan M. Durán Juárez / Alain Bustin / 00 / U / EL COLEGIO DE MICHOACAN,https://lh3.googleusercontent.com/pw/AP1GczPfXyhr3qBZ6k9DFStmrQNTuhA1zfQQBs8u610z4RQHqhk8AFg6rfxWL13lQWUsKzEqSJhV25g46C7nvyFD3g5J2rSkdIbv-tNt3v4dAqBDyAW6z88
rotadas/caja-14/023_AP1GczOYO3.jpg,LA DIVISION CAPITALISTA DEL TRABAJO,Caja #14,caja-14,023_AP1GczOYO3.jpg,0,98.4,LA DIVISION / CAPITALISTA / DEL TRABAJO / RANIERO PANZIERI / ARMANDO DE PALMA / MICHELE SALVATI / BIANCA BECCALLI / ANTONIO LETTIERI / ANDRE GORZ / 32 / CUADERNOS / DE / PASADO Y / PRESENTE,https://lh3.googleusercontent.com/pw/AP1GczOYO35w_H4oq6J08tz35Qx1pmRcAVUj76ipbIU1BoUf-0Nb_Xt1sTKGpFxnF8lWjTFalnUYXJmYl3wViHyWDnAUsZgCxyh4rNE6x48MnF-XWxQBL_8
rotadas/caja-14/024_AP1GczP9D1.jpg,Los refugios de lo sagrado,Caja #14,caja-14,024_AP1GczP9D1.jpg,0,98.8,REGION E S / Los refugios / de lo sagrado / Religiosidad conflicto y resistencia / entre los zoques de Chiapas / Dolores Aramoni Calderón / Consejo Nacional / para la / Cultura y las Artes,https://lh3.googleusercontent.com/pw/AP1GczP9D1iZbNy0uyhPf4QUSvwCY5dF5edhuGu5wb4JORi1zwl02xtTP-RZxmU2rzAZRr3MHZ5w4aHxB-pClmhJFoLI2GscRrmlfWh4NYALg-ELOX2S48I
rotadas/caja-14/025_AP1GczPrG5.jpg,Talokan tata talokan nana nuestras raíces,Caja #14,caja-14,025_AP1GczPrG5.jpg,0,98.5,REGION ES / Talokan tata / talokan nana / nuestras raíces / M / Ma Elena Aramoni / O / Cultura para Consejo la y Nacional las Artes COXE S / Dirección General de Publicaciones,https://lh3.googleusercontent.com/pw/AP1GczPrG5y7Szx5XKGYRKpw3S7lMvKzTxLgNA16Xc0hLxKstyDUssCQRrCA78E4wIv_aoONkqMV4AmcWK82-BRT4h0eeB-91brAormY6Z5oIUe15aqj_PQ
rotadas/caja-14/026_AP1GczPUs7.jpg,de cultura departamento de patrimonio cultural e investigación,Caja #14,caja-14,026_AP1GczPUs7.jpg,0,98.5,anuario / instituto chiapaneco / de cultura / departamento de patrimonio cultural / e investigación / Wa / 1990,https://lh3.googleusercontent.com/pw/AP1GczPUs7lfQVRB4nvo9VQnCQXdfsEAYEc4Ktd6AHJ3sc53KrwfVvBsnch4RQIxvTKj_2RAoX58klt4w05kZcCSConovV0MUIIiQTv3gseRAIlmKVIKWws
rotadas/caja-14/027_AP1GczODcl.jpg,Dimensión Social del Patrimonio Cultural del Mundo Maya,Caja #14,caja-14,027_AP1GczODcl.jpg,0,98.8,Dimensión Social / del Patrimonio / Cultural del / Mundo Maya / Memorias / Jornada Académica,https://lh3.googleusercontent.com/pw/AP1GczODclPFmCQm5Uto-tdXGTdv4gbMI7VqDy09LyP0vFMQhsbXS9T2cK4weAop-evCkB3j2Vmh1XTW5nQUAc6f8djZgkKgkEja4yRf-gE-OczHVypRc-Y
rotadas/caja-14/028_AP1GczORTg.jpg,MARIANO PICON SALAS,Caja #14,caja-14,028_AP1GczORTg.jpg,0,94.0,MARIANO / PICON SALAS / DE LA CONQUISTA / A LA INDEPENDENCIA / Y OTROS ESTUDIOS / MONTE AVILA EDITORES,https://lh3.googleusercontent.com/pw/AP1GczORTgn5tJq93AiYIzm12-6l7SXqamvuO1Vpq2RZnxYzInOiR2iC0n3GdY6-scsrAlqxkrvts07ldxGtNx9pGhDEW2zbYNfPO3JQXmKx9aXuxHAK2j8
rotadas/caja-14/029_AP1GczODwZ.jpg,DE FRAGMENTOS Y TIEMPOS,Caja #14,caja-14,029_AP1GczODwZ.jpg,0,98.7,DE FRAGMENTOS Y TIEMPOS / Arqueología de Salvamento en la Ciudad de México / Subdirección de Salvamento Arqueológico,https://lh3.googleusercontent.com/pw/AP1GczODwZ9RHEDU0iVvMuHVGg62-vcrs0y_KrCKZuzOl-bEt4OMZiGMYrKkhBLhN8C4U_-D1lCedV_XIU91UMPBf6sVsZQBH3yeKdXi0hi1HoBlKnZdl2s
rotadas/caja-14/030_AP1GczNr1q.jpg,ARQUEOLOGIA FRENTE A BELLAS ARTES,Caja #14,caja-14,030_AP1GczNr1q.jpg,0,96.9,ARQUEOLOGIA FRENTE / A BELLAS ARTES / H / Dirección de Salvamento Arqueológico / Ingenieros Civiles Asociados,https://lh3.googleusercontent.com/pw/AP1GczNr1qAuKLkU-_OiamTF-LM2pbI_qrqDhdl-L-v-kuTfmXEe2tRZt7vIbokD7tZ1fGqA7bIU6Y0RSBT4WhayJ1NdlIiFICzFIYrvqgX20a8wGYrJL_s
rotadas/caja-14/031_AP1GczMyQ_.jpg,HISTORIA Y ACTUALIDAD DE LOS GRUPOS INDIGENAS DE QUERETARO,Caja #14,caja-14,031_AP1GczMyQ_.jpg,0,98.5,HISTORIA Y ACTUALIDAD DE LOS / GRUPOS INDIGENAS DE QUERETARO / Carlos Viramontes coord / V CENTENARIO AMERICA EUROPA,https://lh3.googleusercontent.com/pw/AP1GczMyQ_czG1_haQYuPLybXYmPAGwOnyd8P7vx6cGwJGi_FuKNAjJjdWyXnDVW0aBbtqG7Ch1uRQRyS-wbQ40q0VbAZ2R7Ych95LL-x7MJSRGpEiamCaY
rotadas/caja-14/032_AP1GczOYoN.jpg,MEZCALA,Caja #14,caja-14,032_AP1GczOYoN.jpg,0,98.7,LA CULTURA / MEZCALA / Y EL TEMPLO MAYOR / POSICIÓN HOMENAJE A EDUARDO MATOS MOCTEZUMA,https://lh3.googleusercontent.com/pw/AP1GczOYoNxPVTPqyuWghqSRZrrpFk8xKG9qaBeLeJIQc7qRmsvsMZ54eHiQ5OTa2hz6XhHgRBy6kVREHoTK5v0u-CVpMIy4Jcn8fRZBi_CCZBW8KaU3eiQ
rotadas/caja-14/033_AP1GczOKD1.jpg,MARIANO PICON SALAS,Caja #14,caja-14,033_AP1GczOKD1.jpg,0,94.5,MARIANO / PICON SALAS / DE LA CONQUISTA / A LA INDEPENDENCIA / Y OTROS ESTUDIOS / MONTE AVILA EDITORES,https://lh3.googleusercontent.com/pw/AP1GczOKD1L60XxOX487O-wKWjpASlCTtBHm-nHIlx9zHQcKyvRKzL2pAzeP4k0d17HF2Z7fJ0esOgGIkaePywFXvIzvVVC4VE6S8NTezyg98qr0sY0hVdA
rotadas/caja-14/034_AP1GczOhcp.jpg,Carlos Serrano Fosa maria ramos,Caja #14,caja-14,034_AP1GczOhcp.jpg,0,84.0,Carlos Serrano / Fosa maria ramos / S.1 / H / E / 0 20 40cm / PERFIL BIOANTROPOLOGICO DE / LA POBLACION PREHISPANICA / DE SAN LUIS POTOSI / UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,https://lh3.googleusercontent.com/pw/AP1GczOhcp8--xQNSpNx3dWVhPstIGGj7czGr43b2Eivksw3ypzQ8qS09NYPFGwrOETkzU0DdbsFhBGulc3ahWlxV-f2ZeZa1i6MjRtYeLMGyAg4uLDXu3M
rotadas/caja-14/035_AP1GczNmUA.jpg,ESTRUCTURA ECONÓMICA DE LA SOCIEDAD MEXICA,Caja #14,caja-14,035_AP1GczNmUA.jpg,0,97.6,VICTOR M CASTILLO F / 33 / eG / ESTRUCTURA ECONÓMICA / A / DE LA SOCIEDAD MEXICA / SEGUN LAS FUENTES DOCUMENTALES / B / G. C / GEG G Re A / G / Tan lid 4 G 0 GG / 06 G / e / E 21 / GG G 3 Tol / GC / D 6 GG ERKSHIR 00 and 43 G G 1 R / G 4 / G G G 3 0 5 A ER INS C / G G G D GG / t / G / G P a 42 / GA D G / B ET E 3 0 020 BDO OD B A P 5 GR / G / 4 / G D G / G / G P / D A / 4 / DO / UNIVERSIDAD NACIONAL AUTÓNOMA DE MÉXICO,https://lh3.googleusercontent.com/pw/AP1GczNmUAuz7u7kTiQT2JgwKGLfo4F-WpxdA8ClSlalxKXwhPytvTA9pMQqFx9YftKpu2TnGuSxMIHDBwLTxbRf41TR4THVUeS8dLj_Aj19LE8BJTGJmUU
rotadas/caja-14/036_AP1GczPkmF.jpg,COACHING,Caja #14,caja-14,036_AP1GczPkmF.jpg,0,98.2,COLECCIÓN PROFESIONAL / Leonardo Wolk 12a / EDICIÓN / COACHING / EL ARTE DE / SOPLAR BRASAS / Colofón por Rafael Echeverría / granAldea EDITORES,https://lh3.googleusercontent.com/pw/AP1GczPkmFNB-St5n6Y1JyI9YcPHQxByaQs6i9fOl4ih7t7xo8uk3NaSB6CpZWF-iB9jwdd9yhe1yv552aYz1EqfyyUxOosC_No020bK9g0FdxBR865t5UY
rotadas/caja-14/037_AP1GczOj09.jpg,PARA LA DESCRIPCIÓN DE VASIJAS CERÁMICAS,Caja #14,caja-14,037_AP1GczOj09.jpg,0,96.8,Hélène Balfet / Marie France Fauvet Berthelot / Susana Monzón / NORMAS / PARA LA DESCRIPCIÓN / DE VASIJAS CERÁMICAS / CENTRE D'ÉTUDES MEXICAINES / ET CENTRAMÉRICAINES / CEMCA,https://lh3.googleusercontent.com/pw/AP1GczOj09cUUB3SMuhod3AmiNJLXgD45tDY7kGQbz0SgyzzdRN8HA-9XXnYAs4x8riDl80tHi1GmqM1wLYYCT5OmuPaPaKEMUsA-dcMJj4C5Dt397pfzfg
rotadas/caja-14/038_AP1GczNZTr.jpg,ARTE INDOCRISTIANO,Caja #14,caja-14,038_AP1GczNZTr.jpg,0,98.8,ARTE INDOCRISTIANO / ESCULTURA DEL SIGLO XVI EN MEXICO / CONSTANTINO REYES VALERIO / INSTITUTO NACIONAL DE ANTROPOLOGIA E HISTORIA,https://lh3.googleusercontent.com/pw/AP1GczNZTreuwjs_VYIqbqKRnI6vKVJxRhaEuYuwN0CsNZqqLJ2V30o5-iXXs62AJ6v2SoO8VIxOxlwu3i0zK0QJKF6uq_VHnlREnLn4YKBBtgF5IQD6poA
rotadas/caja-14/039_AP1GczPvvo.jpg,LA TIRA DE LA PEREGRINACION CODICE BOTURINI,Caja #14,caja-14,039_AP1GczPvvo.jpg,0,98.5,LA TIRA DE LA PEREGRINACION / CODICE BOTURINI / A,https://lh3.googleusercontent.com/pw/AP1GczPvvo0PfBkgC_N5miHZt7e8WH4-gg-8uJxBsD0oWk7Kdju0i2hM8v0zkWutWZiBkXRmpGugGth8Kvixm_qCIZESdRMtzllzgiFkWoiQLSqevh0KFCI
rotadas/caja-14/040_AP1GczOIrr.jpg,la paz paz Robert Jaulin blanca,Caja #14,caja-14,040_AP1GczOIrr.jpg,0,98.5,la paz paz Robert Jaulin / blanca / Introducción al etnocidio / CONTEMPORANEO EDITORIAL TIEMPO,https://lh3.googleusercontent.com/pw/AP1GczOIrrCa6Po3zfAeYbuDUgGySc9T8kuPWw4krjvmXaPbOkGu1KYECeGcNgDA-HtNp0EwUAxdOgWBtJyHg9gzHCfyGz9_zXmUQ40PT9nmBEP3un7yK3Y
rotadas/caja-3/001_AP1GczNS2q.jpg,ANALES,Caja 3,caja-3,001_AP1GczNS2q.jpg,0,98.5,ANALES / DEL / MUSEO MICHOACANO / NUMERO 3 / SEGUNDA EPOCA / SEPTIEMBRE 1944,https://lh3.googleusercontent.com/pw/AP1GczNS2qGV-AMGvX07EOUWu4NgxhxyQ9THCtvM5Rw3zEuwZwPuzgDuKFBTGBXWwf4RPz1OwtdJhIOQKeG8QLKTgXvz0zGJzSJM-0NYS4fT4BtEmye2i58
rotadas/caja-3/002_AP1GczOJGn.jpg,Miguel León Portilla,Caja 3,caja-3,002_AP1GczOJGn.jpg,0,98.1,Miguel León Portilla / BA / H / Mexico Tenochtitlan / su espacio / y tiempo sagrados / Instituto Nacional de Antropología e Historia,https://lh3.googleusercontent.com/pw/AP1GczOJGny3Jr1bda4c9dECxAdHUg19OYaqXrdTWJ8G36MXd2-1w3Cgun_cxa8WoLGm8Ho9v-xLtKnBAdHxr27ls4ZwKG62FQ2lczOesLrkpWs1bnGkD-I
rotadas/caja-3/003_AP1GczN9kS.jpg,Cerámica de Tonalá Jalisco,Caja 3,caja-3,003_AP1GczN9kS.jpg,0,98.4,Cerámica de Tonalá Jalisco / Colección del Museo Regional de Guadalajara / Gonzalo López Cervantes / COLECCION FUENTES / 219 INV,https://lh3.googleusercontent.com/pw/AP1GczN9kSAAv6oDrn2jR8CP_K6hbu-aS7Wcjg22SOrnqGD9pG7Xq8kPSjQTD1aAUm_1zkGZfiA8WZiTatoYNjqetaA5Js80znSLxe5CioaXYkMEh0ZCZGM
rotadas/caja-3/004_AP1GczMkFM.jpg,LOS POBLADORES PREHISPÁNICOS DE ACAPULCO,Caja 3,caja-3,004_AP1GczMkFM.jpg,0,97.9,LOS POBLADORES / PREHISPÁNICOS DE ACAPULCO / Proyecto Arqueológico Renacimiento / Martha Eugenia Cabrera Guerrero / COLECCION CIENTIFICA / 199 INU,https://lh3.googleusercontent.com/pw/AP1GczMkFMTnthq4H4GfASQqLc5yaPb6rAsON3DLQCX320vIpBSX1iSl5kwm8NaJNRHm2en6viUerhk4a0LbVqYoVXjdOGLYzLQcGPWXD6qFr4ld9kHXXZM
rotadas/caja-3/005_AP1GczNDce.jpg,EL CRONISTA,Caja 3,caja-3,005_AP1GczNDce.jpg,0,93.4,ALBERTO MARIA CARREÑO / EL CRONISTA / LVIS GONZALEZ OBREGON / VIEJOS CUADROS / 5071 / EDICIONES BOTAS MEXICO,https://lh3.googleusercontent.com/pw/AP1GczNDce2ypt1d6tVPUKKUJinIjGjPgX339qkCCaZBTLTxeQBtqVQ-GaQufwP_QHWViIN8aEDQEZk0rJmVgw46ZU7dHSELnuFfKEodzDB6mrjmlY5kSBo
